"restaurant_name","place_id","username","user_review_id","review_date","rating","review_text"
"Cafe Oasis",95,"Karen Edwards",1349,"2 years ago",5,"As a student cafe, it delivered on all points. That day was an Anime and mixed action character Cosplay weekend so they were catering for non students. I had the hot chicken roll which was delicious and a bottled smoothie."
"Cafe Oasis",95,"CHUNJING DAI",498,"7 years ago",4,"I think this cafe is just the cafeteria of the UCC, as it is so similiar with the cafeteria in my college. The pastry is just ordinary and the coffee is from the coffee machine using you own hand(눈_눈) Not a brilliant choice for a traveller, but it is cheap and not crowded at all_(:з」∠)_ Also, the staffs are friendly.
Commented by Dai
Last visited at 12 June 2018

应该是UCC自己的学校食堂，和一般的便利店里面的咖啡角差不多(๑•ี_เ•ี๑)咖啡是咖啡机自助，甜点也是自己挑的。禁止外带食物，但是餐厅很大，适合中途休息。"
"Cafe Oasis",95,"jj xoxoxoxo",1230,"a year ago",1,"awful staff. so rude. consistently try to charge me for milk when i get hot water for my lemsip. i’m literally lactose intolerant and constantly get accused of using their milk. going as far as to say they charge for hot water which isn’t true"
"Cafe Oasis",95,"mariana castañeda",1627,"3 years ago",2,"Too crowded almost always, I wish the foot were less expensive given that it for students"
"Cafe Oasis",95,"Jessica Gingell",1212,"6 years ago",4,"Great location to chill especially for students with busy schedules and need a place for a time out"
"Cafe Oasis",95,"Aurélie S.",292,"2 years ago",5,"Great place to chill as a student. People are also lovely!"
"Cafe Oasis",95,"Jerry Clancy",1204,"7 years ago",4,"Lovely location but always too busy to get a seat"
"Cafe Oasis",95,"gaming review",921,"6 years ago",5,"Best food in the world lovely staff very kind x"
"French Tacos",96,"Zaib Shahzad",2648,"3 months ago",5,"Absolutely amazing! Huge portions at a very low price, full of flavour and protein. One sandwich can feed a starving man! Friendly staff and great service in French Tacos– truly impressed. 🌟"
"French Tacos",96,"Badro bhn",299,"5 months ago",4,"Absolutely amazing French tacos! Generously filled and packed with flavor. The taste is delicious and the portions are very satisfying. Highly recommended for anyone looking for a tasty and fulfilling meal!"
"French Tacos",96,"Adem Nadine",51,"9 months ago",5,"Thank you for the excellent service and food. The most beautiful tacos we have eaten in all of Ireland. May God reward you with goodness and success."
"French Tacos",96,"Jason Anthony Biggs",1169,"a year ago",4,"It is a small shop and small menu i tried a few different french taco which is basically a large wrap. The fish was the best one i had. Didn't try the burgers. Chips are frozen Chips which they put into the wrap. It is nice food staff were friendly enough. They also have desserts which i also didn't try yet. It is wheelchair accessible. They have a mini seating area."
"French Tacos",96,"kalai .m",1339,"3 months ago",1,"The worst tiramisu I have ever had. The layer didn't go well. I felt more like eating a dry tiramisu with not properly layered with cream. And the coffee powder sprinkling was so bad. They use the same base for both biscoff and tiramisu."
"French Tacos",96,"Giovanni Sumano",971,"a year ago",5,"Interesting concept. It's like a flat burrito that looks like a panini from the outside. Ordered a large marinated chicken taco with fuego sauce. It comes with fried potatoes inside. It was huge and filling and it had a nice flavor. Really good value for the money."
"French Tacos",96,"Hakim Ujjainwala",1007,"5 months ago",5,"Amazing food.. very clean kitchen... loved the doner kebab taco"
"French Tacos",96,"Harini Reviews",1019,"a year ago",5,"Really nice food. Really nice service."
"French Tacos",96,"Ahmad Mahmoud Babi",69,"7 months ago",5,"The food is enjoyable, you feel the pleasure of the taste and quality of the meat and the service is great and fast"
"The Rob Roy",97,"Mr Walsh",1829,"9 months ago",4,"A cosy little pub in the heart of the City serves a nice reasonably priced pint in these very expensive times in a relaxing atmosphere. Great bar staff. Nice interior."
"The Rob Roy",97,"Luke Kelly",1578,"5 months ago",5,"Was in the Rob Roy a couple of weeks ago, Met a bar man known as( Lemon 1).
Great bar man had good chats I will definitely be going back there again 🍋🍋🍋🍋🫶🏻."
"The Rob Roy",97,"Michal Novák",1769,"4 months ago",5,"Great bar, great beer, greatest dj I have ever seen. Really funny."
"The Rob Roy",97,"Michael Limmage",1755,"a week ago",5,"Good pub, very lively."
"The Rob Roy",97,"Marina Bournel Bosson",1637,"6 months ago",3,"Sport bar. The atmosphere was a bit “old” and the Guinness not so cold. However the service was good."
"The Rob Roy",97,"Richard OHALLORAN",2126,"6 months ago",1,"How times have changed. In there this Sat March 22 ,2025 approx 9.00 pm
2 well drunk ladies shouting their heads off cussing and swearing.
Staff did nothing.
Same ladies smoking vapes which smelled up the place.
Staff did nothing. I asked a varmaid about the laws on smoking and vaping in a bar, was told she couldn't smell anything and not to worry."
"The Rob Roy",97,"Stephen O Regan",2398,"9 months ago",3,"1st time in Rob Roy Bar on Cooks Street Centre of Cork City! Old style bar big bar plenty seats looks like a good bar to come watch Sports on their Many Wide Tvs 📺! Pints of Guinness good! But maybe small bit Pricey! Good staff! Good spot to go for a pint on your own or with friends or Small Group!"
"The Rob Roy",97,"Jim Nyhan",1224,"4 months ago",5,"Great music. Great atmosphere.
Very enjoyable time there."
"The Rob Roy",97,"Martin Connelly",1671,"3 months ago",5,"The usual welcoming craic..The big man was excellent with us"
"The Rob Roy",97,"Katie Duggan",1388,"6 years ago",5,"Rocking Jerry on a Sunday Night. What a DJ.he is amazing.  The music and atmosphere  top class"
"Some Dose Coffee Hanleys",98,"Ian Brennan",1063,"2 days ago",5,"What a lovely setup and really nice staff.  And for once the green tea wasn’t a rip off as it is in most coffee houses.  Recommended"
"Some Dose Coffee Hanleys",98,"Colum FT",555,"4 months ago",5,"Excellent barista made coffees & tray bakes , with friendly banter from the guys ."
"Some Dose Coffee Hanleys",98,"Nadine Schaefer",1842,"9 months ago",5,"We had a hot chocolate and a flat white which were lovely. And when I asked whether he had any savory snacks he declined but suggested to try out CL meats across the roundabout. Great recommendation so all around a great place to support 👍"
"Some Dose Coffee Hanleys",98,"H (H)",1002,"3 years ago",5,"Really nice little spot next to the garden Centre. They have a good bit of seating outside. Really nice coffee and they have coconut milk (so many places only do oat milk).
Also love the GF vegan brownie and they have a few other gf vegan options"
"Some Dose Coffee Hanleys",98,"grace mcl",987,"a year ago",5,"Really lovely coffee hatch
Very nice coffee
Freshly baked pastries and treats
Friendly nice staff

Takeaway only
No seating"
"Some Dose Coffee Hanleys",98,"David Power",672,"a year ago",5,"I have been getting a coffee here every morning for the last 12 months. I am making the move back to Kerry today and my daily trip to Some Dose is going to be one of the things I miss the most about Cork.

The coffee is sensational of course. The treats and pastries are divine - Blondie is a personal favourite.

But most importantly you will always be met with friendly faces and a nice chat with the staff.

I couldn’t think of a better place to start your day in Cork City.

I’ll be popping by anytime I’m in Cork in the future.

Thanks for all the flat whites and chats Jarryd and team ❤️"
"Some Dose Coffee Hanleys",98,"Jade",1129,"2 years ago",5,"Some Dose is my favourite coffee shop in Cork and the world. The coffee is always 10/10, also the snacks are super yummy and the staff are so friendly and lovely. Rumour has it the owner is also a legend. Go there, you won’t regret it!"
